start_node,end_node,street_name,road_direction,distance_meters,speed_limit_kph,duration_seconds,road_class,road_type,is_blocked,is_dead_end
"(14.175432, 121.242010)","(14.175280, 121.241496)",unnamed road,twoway,58,25,8.352,tertiary,uneven,0,0
"(14.175280, 121.241496)","(14.175143, 121.240978)",unnamed road,twoway,60,25,8.64,tertiary,uneven,0,0
"(14.175143, 121.240978)","(14.175815, 121.240718)",unnamed road,twoway,81,25,11.664,tertiary,uneven,0,0
"(14.175815, 121.240718)","(14.175749, 121.240463)",unnamed road,twoway,29,25,4.176,tertiary,uneven,0,0
"(14.175749, 121.240463)","(14.176123, 121.240362)",unnamed road,twoway,43,25,6.192,tertiary,uneven,0,0
"(14.176123, 121.240362)","(14.176401, 121.241104)",El Danda st,twoway,86,25,12.384,tertiary,uneven,0,0
"(14.176401, 121.241104)","(14.176642, 121.241701)",El Danda st,twoway,70,25,10.08,tertiary,uneven,0,0
"(14.176642, 121.241701)","(14.176791, 121.242083)",El Danda st,twoway,45,25,6.48,tertiary,uneven,0,0
"(14.176791, 121.242083)","(14.176876, 121.242404)",El Danda st,twoway,36,25,5.184,tertiary,uneven,0,0
"(14.176876, 121.242404)","(14.176939, 121.242602)",El Danda st,twoway,28,25,4.032,tertiary,uneven,0,0
"(14.170922, 121.240811)","(14.170523, 121.239874)",Mt. Data st,twoway,110,25,15.84,tertiary,uneven,0,0
"(14.170523, 121.239874)","(14.169181, 121.240533)",Sapphire st,twoway,170,25,24.48,tertiary,uneven,0,1
"(14.170523, 121.239874)","(14.170341, 121.239473)",Mt. Data st,twoway,48,25,6.912,tertiary,uneven,0,0
"(14.170341, 121.239473)","(14.169977, 121.239666)",Onyx st,twoway,46,25,6.624,tertiary,asphalt,0,0
"(14.169977, 121.239666)","(14.169606, 121.239829)",Onyx st,twoway,44,25,6.336,tertiary,asphalt,0,0
"(14.169606, 121.239829)","(14.169249, 121.240011)",Onyx st,twoway,45,25,6.48,tertiary,asphalt,0,0
"(14.169249, 121.240011)","(14.168925, 121.240086)",Onyx st,twoway,37,25,5.328,tertiary,asphalt,0,0
"(14.168925, 121.240086)","(14.168527, 121.239194)",Cordillera,twoway,110,25,15.84,tertiary,asphalt,0,1
"(14.169606, 121.239829)","(14.168457, 121.237671)",Banawe st,twoway,270,25,38.88,tertiary,asphalt,0,1
"(14.169977, 121.239666)","(14.168728, 121.237372)",Sierra Madre,twoway,290,25,41.76,tertiary,asphalt,0,0
"(14.170341, 121.239473)","(14.169062, 121.237200)",Mt. Data st,twoway,280,25,40.32,tertiary,asphalt,0,0
"(14.169062, 121.237200)","(14.168728, 121.237372)",Sierra Madre,twoway,42,25,6.048,tertiary,asphalt,0,0
"(14.168728, 121.237372)","(14.168475, 121.237473)",Sierra Madre,twoway,30,25,4.32,tertiary,asphalt,0,0
"(14.168475, 121.237473)","(14.168081, 121.236768)",Sierra Madre,twoway,88,25,12.672,tertiary,uneven,0,0
"(14.168081, 121.236768)","(14.167355, 121.237103)",unnamed road,twoway,88,25,12.672,tertiary,gravel,0,1
"(14.168081, 121.236768)","(14.167885, 121.236386)",unnamed road,twoway,47,25,6.768,tertiary,gravel,0,1
"(14.169062, 121.237200)","(14.168529, 121.236366)",Mt. Data st,twoway,110,25,15.84,tertiary,asphalt,0,0
"(14.170341, 121.239473)","(14.170937, 121.239183)",Onyx st,twoway,74,25,10.656,tertiary,asphalt,0,0
"(14.170937, 121.239183)","(14.169493, 121.236672)",Mt. Pulog st,twoway,300,25,43.2,tertiary,asphalt,0,1
"(14.170937, 121.239183)","(14.171448, 121.238946)",Onyx st,twoway,62,25,8.928,tertiary,asphalt,0,0
"(14.171448, 121.238946)","(14.171528, 121.238906)",Onyx st,twoway,10,25,1.44,tertiary,asphalt,0,0
"(14.171528, 121.238906)","(14.169741, 121.236122)",Mt. Makiling st,twoway,350,25,50.4,tertiary,uneven,0,1
"(14.170937, 121.239183)","(14.171059, 121.239446)",Mt. Pulog st,twoway,31,25,4.464,tertiary,uneven,0,0
"(14.171059, 121.239446)","(14.171186, 121.239720)",Mt. Pulog st,twoway,33,25,4.752,tertiary,uneven,0,0
"(14.171186, 121.239720)","(14.171327, 121.240038)",Mt. Pulog st,twoway,38,25,5.472,tertiary,uneven,0,0
"(14.171327, 121.240038)","(14.171384, 121.240055)",Mt. Pulog st,twoway,7,25,1.008,tertiary,uneven,0,0
"(14.171384, 121.240055)","(14.172191, 121.239914)",Garnet st,twoway,91,25,13.104,tertiary,uneven,0,0
"(14.172191, 121.239914)","(14.172545, 121.240491)",Mt. Kitanlad street,twoway,74,25,10.656,tertiary,uneven,0,0
"(14.172191, 121.239914)","(14.171957, 121.239516)",Mt. Kitanlad street,twoway,50,25,7.2,tertiary,uneven,0,0
"(14.171957, 121.239516)","(14.171727, 121.239146)",Mt. Kitanlad street,twoway,49,25,7.056,tertiary,uneven,0,0
"(14.171727, 121.239146)","(14.171554, 121.239201)",Amethyst,twoway,25,25,3.6,tertiary,uneven,0,0
"(14.171448, 121.238946)","(14.171554, 121.239201)",unnamed road,twoway,30,25,4.32,tertiary,uneven,0,0
"(14.171554, 121.239201)","(14.171059, 121.239446)",Amethyst,twoway,61,25,8.784,tertiary,uneven,0,0
"(14.171186, 121.239720)","(14.171957, 121.239516)",Topaz st,twoway,89,25,12.816,tertiary,uneven,0,0
"(14.171727, 121.239146)","(14.172003, 121.239003)",unnamed road,twoway,30,25,4.32,tertiary,uneven,0,0
"(14.172003, 121.239003)","(14.172076, 121.238910)",unnamed road,twoway,13,25,1.872,tertiary,uneven,0,0
"(14.172076, 121.238910)","(14.171969, 121.238715)",unnamed road,twoway,24,25,3.456,tertiary,uneven,0,1
"(14.181825, 121.240957)","(14.182827, 121.240480)",J. Aquino st,twoway,120,25,17.28,tertiary,uneven,0,0
"(14.182827, 121.240480)","(14.182375, 121.239347)",Road1,twoway,130,25,18.72,tertiary,uneven,0,0
"(14.182375, 121.239347)","(14.182287, 121.239085)",Road1,twoway,30,25,4.32,tertiary,uneven,0,0
"(14.182287, 121.239085)","(14.182308, 121.238844)",Road1,twoway,26,25,3.744,tertiary,uneven,0,0
"(14.182308, 121.238844)","(14.182345, 121.238203)",Road1,twoway,68,25,9.792,tertiary,uneven,0,0
"(14.182345, 121.238203)","(14.182346, 121.237300)",Road1,twoway,98,25,14.112,tertiary,uneven,0,0
"(14.182346, 121.237300)","(14.182392, 121.237202)",Road1,twoway,13,25,1.872,tertiary,uneven,0,0
"(14.182392, 121.237202)","(14.182098, 121.236612)",Road4,twoway,70,25,10.08,tertiary,uneven,0,1
"(14.182392, 121.237202)","(14.183077, 121.238527)",Road4,twoway,160,25,23.04,tertiary,uneven,0,0
"(14.183077, 121.238527)","(14.182657, 121.238735)",Rd3,twoway,52,25,7.488,tertiary,uneven,0,0
"(14.182657, 121.238735)","(14.182308, 121.238844)",Rd3,twoway,41,25,5.904,tertiary,uneven,0,0
"(14.182345, 121.238203)","(14.182657, 121.238735)",Road2,twoway,68,25,9.792,tertiary,uneven,0,0
"(14.183077, 121.238527)","(14.183495, 121.238360)",Rd3,twoway,51,25,7.344,tertiary,uneven,0,0
"(14.183495, 121.238360)","(14.183702, 121.238277)",Rd3,twoway,24,25,3.456,tertiary,uneven,0,1
"(14.183495, 121.238360)","(14.182886, 121.237157)",Rd5,twoway,150,25,21.6,tertiary,uneven,0,1
"(14.182827, 121.240480)","(14.183324, 121.240213)",J. Aquino st,twoway,62,25,8.928,tertiary,uneven,0,0
"(14.183324, 121.240213)","(14.184285, 121.242098)",C. Lajarca st,twoway,230,25,33.12,tertiary,uneven,0,0
"(14.184285, 121.242098)","(14.184367, 121.242359)",C. Lajarca st,twoway,30,25,4.32,tertiary,uneven,0,0
"(14.184367, 121.242359)","(14.185465, 121.241800)",unnamed road,twoway,140,25,20.16,tertiary,uneven,0,0
"(14.185465, 121.241800)","(14.186200, 121.241406)",unnamed road,twoway,92,25,13.248,tertiary,uneven,0,1
"(14.184367, 121.242359)","(14.184677, 121.243023)",C. Lajarca st,twoway,79,25,11.376,tertiary,uneven,0,0
"(14.184677, 121.243023)","(14.184886, 121.243422)",C. Lajarca st,twoway,50,25,7.2,tertiary,uneven,0,0
"(14.184886, 121.243422)","(14.185206, 121.244096)",C. Lajarca st,twoway,80,25,11.52,tertiary,uneven,0,0
"(14.185206, 121.244096)","(14.185399, 121.244503)",C. Lajarca st,twoway,49,25,7.056,tertiary,uneven,0,0
"(14.185399, 121.244503)","(14.185639, 121.244966)",C. Lajarca st,twoway,57,25,8.208,tertiary,uneven,0,0
"(14.185639, 121.244966)","(14.186077, 121.245950)",C. Lajarca st,twoway,120,25,17.28,tertiary,uneven,0,0
"(14.186077, 121.245950)","(14.186359, 121.246546)",C. Lajarca st,twoway,70,25,10.08,tertiary,uneven,0,0
"(14.186359, 121.246546)","(14.186471, 121.246854)",C. Lajarca st,twoway,36,25,5.184,tertiary,uneven,0,0
"(14.186471, 121.246854)","(14.186561, 121.247036)",C. Lajarca st,twoway,22,25,3.168,tertiary,uneven,0,0
"(14.186561, 121.247036)","(14.186662, 121.247255)",C. Lajarca st,twoway,27,25,3.888,tertiary,uneven,0,0
"(14.186662, 121.247255)","(14.186682, 121.247319)",C. Lajarca st,twoway,7,25,1.008,tertiary,uneven,0,0
"(14.186682, 121.247319)","(14.186842, 121.247690)",C. Lajarca st,twoway,43,25,6.192,tertiary,uneven,0,0
"(14.186842, 121.247690)","(14.187002, 121.248116)",C. Lajarca st,twoway,49,25,7.056,tertiary,uneven,0,0
"(14.187002, 121.248116)","(14.187305, 121.248799)",C. Lajarca st,twoway,79,25,11.376,tertiary,uneven,0,1
"(14.183324, 121.240213)","(14.183632, 121.239995)",J. Aquino st,twoway,43,25,6.192,tertiary,uneven,0,0
"(14.183632, 121.239995)","(14.184231, 121.239578)",J. Aquino st,twoway,79,25,11.376,tertiary,uneven,0,0
"(14.184231, 121.239578)","(14.184475, 121.239404)",J. Aquino st,twoway,30,25,4.32,tertiary,uneven,0,0
"(14.184475, 121.239404)","(14.183981, 121.238335)",unnamed road,twoway,130,25,18.72,tertiary,uneven,0,0
"(14.183981, 121.238335)","(14.183645, 121.237619)",unnamed road,twoway,86,25,12.384,tertiary,uneven,0,0
"(14.183645, 121.237619)","(14.183518, 121.237312)",unnamed road,twoway,37,25,5.328,tertiary,dirt,0,1
"(14.184475, 121.239404)","(14.184914, 121.239164)",J. Aquino st,twoway,54,25,7.776,tertiary,uneven,0,0
"(14.184914, 121.239164)","(14.185280, 121.238950)",J. Aquino st,twoway,47,25,6.768,tertiary,uneven,0,0
"(14.185280, 121.238950)","(14.185542, 121.238846)",J. Aquino st,twoway,31,25,4.464,tertiary,uneven,0,0
"(14.185542, 121.238846)","(14.185957, 121.238660)",J. Aquino st,twoway,49,25,7.056,tertiary,uneven,0,0
"(14.185957, 121.238660)","(14.186419, 121.238479)",J. Aquino st,twoway,53,25,7.632,tertiary,uneven,0,0
"(14.186419, 121.238479)","(14.186654, 121.238399)",J. Aquino st,twoway,30,25,4.32,tertiary,uneven,0,0
"(14.186654, 121.238399)","(14.187103, 121.238256)",J. Aquino st,twoway,53,25,7.632,tertiary,uneven,0,0
"(14.187103, 121.238256)","(14.187416, 121.238220)",J. Aquino st,twoway,30,25,4.32,tertiary,uneven,0,0
"(14.187416, 121.238220)","(14.187863, 121.239518)",V. Menguito,twoway,150,28,19.28571429,tertiary,uneven,0,0
"(14.187863, 121.239518)","(14.188023, 121.239956)",V. Menguito,twoway,51,25,7.344,tertiary,uneven,0,0
"(14.188023, 121.239956)","(14.188394, 121.240580)",V. Menguito,twoway,80,25,11.52,tertiary,uneven,0,0
"(14.188394, 121.240580)","(14.188655, 121.241005)",V. Menguito,twoway,54,25,7.776,tertiary,uneven,0,0
"(14.188655, 121.241005)","(14.189394, 121.240494)",unnamed road,twoway,99,28,12.72857143,tertiary,dirt,0,0
"(14.189394, 121.240494)","(14.189685, 121.240556)",unnamed road,twoway,34,25,4.896,tertiary,dirt,0,0
"(14.189685, 121.240556)","(14.189887, 121.240563)",unnamed road,twoway,28,25,4.032,tertiary,uneven,0,0
"(14.189887, 121.240563)","(14.189702, 121.240086)",unnamed road,twoway,57,25,8.208,tertiary,uneven,0,0
"(14.189702, 121.240086)","(14.189947, 121.239960)",unnamed road,twoway,31,25,4.464,tertiary,uneven,0,0
"(14.189947, 121.239960)","(14.190039, 121.240009)",unnamed road,twoway,10,25,1.44,tertiary,uneven,0,0
"(14.190039, 121.240009)","(14.190191, 121.240457)",unnamed road,twoway,53,25,7.632,tertiary,uneven,0,0
"(14.190191, 121.240457)","(14.189887, 121.240563)",unnamed road,twoway,30,25,4.32,tertiary,uneven,0,0
"(14.190191, 121.240457)","(14.190424, 121.240331)",unnamed road,twoway,29,25,4.176,tertiary,uneven,0,0
"(14.190424, 121.240331)","(14.190261, 121.239978)",unnamed road,twoway,43,25,6.192,tertiary,uneven,0,0
"(14.190261, 121.239978)","(14.190039, 121.240009)",unnamed road,twoway,26,25,3.744,tertiary,uneven,0,0
"(14.188655, 121.241005)","(14.189333, 121.242124)",V. Menguito,twoway,140,25,20.16,tertiary,uneven,0,0
"(14.189333, 121.242124)","(14.189497, 121.242404)",V. Menguito,twoway,34,25,4.896,tertiary,uneven,0,0
"(14.189497, 121.242404)","(14.189757, 121.242842)",V. Menguito,twoway,55,25,7.92,tertiary,uneven,0,0
"(14.189757, 121.242842)","(14.190149, 121.243412)",V. Menguito,twoway,75,25,10.8,tertiary,uneven,0,0
"(14.190149, 121.243412)","(14.190273, 121.243588)",V. Menguito,twoway,24,25,3.456,tertiary,uneven,0,0
"(14.190273, 121.243588)","(14.190375, 121.243784)",V. Menguito,twoway,24,25,3.456,tertiary,uneven,0,0
"(14.190375, 121.243784)","(14.190574, 121.244130)",V. Menguito,twoway,43,25,6.192,tertiary,uneven,0,0
"(14.190574, 121.244130)","(14.191560, 121.243529)",unnamed road,twoway,130,25,18.72,tertiary,uneven,0,0
"(14.191560, 121.243529)","(14.191740, 121.243708)",unnamed road,twoway,27,25,3.888,tertiary,uneven,0,0
"(14.191740, 121.243708)","(14.191850, 121.243863)",unnamed road,twoway,22,25,3.168,tertiary,uneven,0,0
"(14.191850, 121.243863)","(14.191980, 121.244024)",unnamed road,twoway,22,25,3.168,tertiary,uneven,0,0
"(14.191980, 121.244024)","(14.192096, 121.244167)",unnamed road,twoway,21,25,3.024,tertiary,uneven,0,0
"(14.192096, 121.244167)","(14.192215, 121.244316)",unnamed road,twoway,21,25,3.024,tertiary,uneven,0,0
"(14.192215, 121.244316)","(14.192591, 121.244009)",unnamed road,twoway,54,25,7.776,tertiary,uneven,0,0
"(14.192591, 121.244009)","(14.192535, 121.243917)",unnamed road,twoway,12,25,1.728,tertiary,uneven,0,0
"(14.192535, 121.243917)","(14.192482, 121.243857)",unnamed road,twoway,9,25,1.296,tertiary,uneven,0,0
"(14.192482, 121.243857)","(14.192372, 121.243704)",unnamed road,twoway,25,25,3.6,tertiary,uneven,0,0
"(14.192372, 121.243704)","(14.192253, 121.243546)",unnamed road,twoway,22,25,3.168,tertiary,uneven,0,0
"(14.192253, 121.243546)","(14.191850, 121.243863)",unnamed road,twoway,57,25,8.208,tertiary,uneven,0,0
"(14.190574, 121.244130)","(14.190769, 121.244494)",V. Menguito,twoway,45,25,6.48,tertiary,uneven,0,0
"(14.190769, 121.244494)","(14.190864, 121.244705)",V. Menguito,twoway,30,25,4.32,tertiary,uneven,0,0
"(14.190864, 121.244705)","(14.190975, 121.244908)",unnamed road,twoway,26,25,3.744,tertiary,uneven,0,0
"(14.190975, 121.244908)","(14.191123, 121.245139)",unnamed road,twoway,29,25,4.176,tertiary,uneven,0,0
"(14.191123, 121.245139)","(14.190144, 121.245752)",unnamed road,twoway,130,25,18.72,tertiary,uneven,0,1
"(14.191123, 121.245139)","(14.191289, 121.245411)",unnamed road,twoway,33,25,4.752,tertiary,uneven,0,0
"(14.191289, 121.245411)","(14.191563, 121.245805)",unnamed road,twoway,53,25,7.632,tertiary,uneven,0,0
"(14.191563, 121.245805)","(14.192081, 121.245873)",unnamed road,twoway,60,25,8.64,tertiary,uneven,0,0
"(14.192081, 121.245873)","(14.192360, 121.246070)",unnamed road,twoway,38,25,5.472,tertiary,uneven,0,0
"(14.192360, 121.246070)","(14.191616, 121.247192)",silangan rd,twoway,150,28,19.28571429,secondary,uneven,0,0
"(14.191616, 121.247192)","(14.191001, 121.248202)",silangan rd,twoway,130,28,16.71428571,secondary,uneven,0,0
"(14.191001, 121.248202)","(14.190799, 121.248791)",silangan rd,twoway,65,28,8.357142857,secondary,uneven,0,0
"(14.190799, 121.248791)","(14.189918, 121.250699)",silangan rd,twoway,230,28,29.57142857,secondary,uneven,0,0
"(14.189918, 121.250699)","(14.189281, 121.252004)",silangan rd,twoway,160,28,20.57142857,secondary,uneven,0,0
"(14.189281, 121.252004)","(14.189006, 121.252938)",silangan rd,twoway,110,28,14.14285714,secondary,uneven,0,0
"(14.189006, 121.252938)","(14.187942, 121.255875)",silangan rd,twoway,350,28,45,secondary,uneven,0,0
"(14.187942, 121.255875)","(14.188014, 121.256391)",silangan rd,twoway,56,28,7.2,secondary,uneven,0,0
"(14.188014, 121.256391)","(14.188363, 121.257266)",silangan rd,twoway,100,28,12.85714286,secondary,uneven,0,0
"(14.188363, 121.257266)","(14.186694, 121.258125)",unnamed road,twoway,210,28,27,tertiary,uneven,0,1
"(14.188363, 121.257266)","(14.188471, 121.257450)",silangan rd,twoway,24,28,3.085714286,secondary,uneven,0,0
"(14.188471, 121.257450)","(14.188778, 121.257920)",silangan rd,twoway,59,28,7.585714286,secondary,uneven,0,0
"(14.188778, 121.257920)","(14.188912, 121.258152)",silangan rd,twoway,31,28,3.985714286,secondary,uneven,0,0
"(14.188912, 121.258152)","(14.188826, 121.259183)",silangan rd,twoway,110,28,14.14285714,secondary,uneven,0,0
"(14.188826, 121.259183)","(14.188592, 121.259864)",Cabaritan,twoway,77,28,9.9,secondary,uneven,0,0
"(14.188592, 121.259864)","(14.188395, 121.259981)",Cabaritan,twoway,26,28,3.342857143,secondary,uneven,0,1
"(14.192360, 121.246070)","(14.192835, 121.245359)",Kanluran st,twoway,94,28,12.08571429,tertiary,uneven,0,0
"(14.192835, 121.245359)","(14.194094, 121.243736)",Kanluran st,twoway,230,28,29.57142857,tertiary,uneven,0,0
"(14.194094, 121.243736)","(14.193713, 121.243548)",unnamed road,twoway,48,25,6.912,tertiary,uneven,0,0
"(14.193713, 121.243548)","(14.193774, 121.243327)",unnamed road,twoway,30,25,4.32,tertiary,uneven,0,0
"(14.193774, 121.243327)","(14.193013, 121.242479)",unnamed road,twoway,130,25,18.72,tertiary,uneven,0,0
"(14.193013, 121.242479)","(14.192922, 121.242333)",unnamed road,twoway,25,25,3.6,tertiary,uneven,0,0
"(14.192922, 121.242333)","(14.193104, 121.242145)",unnamed road,twoway,29,25,4.176,tertiary,uneven,0,0
"(14.193104, 121.242145)","(14.193113, 121.242075)",unnamed road,twoway,8,25,1.152,tertiary,uneven,0,0
"(14.193113, 121.242075)","(14.193231, 121.241942)",unnamed road,twoway,18,25,2.592,tertiary,uneven,0,0
"(14.193231, 121.241942)","(14.193450, 121.241732)",unnamed road,twoway,34,25,4.896,tertiary,uneven,0,0
"(14.193450, 121.241732)","(14.193207, 121.241405)",unnamed road,twoway,45,25,6.48,tertiary,uneven,0,1
"(14.194094, 121.243736)","(14.194805, 121.242768)",Kanluran st,twoway,130,28,16.71428571,secondary,uneven,0,0
"(14.194805, 121.242768)","(14.195710, 121.241573)",Kanluran st,twoway,170,28,21.85714286,secondary,uneven,0,0
"(14.195710, 121.241573)","(14.195305, 121.241143)",M. Escobin,twoway,65,28,8.357142857,secondary,uneven,0,0
"(14.195305, 121.241143)","(14.194562, 121.240103)",M. Escobin,twoway,140,28,18,secondary,uneven,0,0
"(14.194562, 121.240103)","(14.194402, 121.239749)",M. Escobin,twoway,42,28,5.4,secondary,uneven,0,0
"(14.194402, 121.239749)","(14.193844, 121.238170)",M. Escobin,twoway,180,28,23.14285714,secondary,uneven,0,0
"(14.193844, 121.238170)","(14.193808, 121.238018)",M. Escobin,twoway,18,28,2.314285714,secondary,uneven,0,0
"(14.193808, 121.238018)","(14.193818, 121.237698)",M. Escobin,twoway,35,28,4.5,secondary,uneven,0,0
"(14.193818, 121.237698)","(14.194092, 121.237045)",M. Escobin,twoway,77,28,9.9,secondary,uneven,0,0
"(14.194092, 121.237045)","(14.194072, 121.236918)",M. Escobin,twoway,14,28,1.8,secondary,uneven,0,0
"(14.194072, 121.236918)","(14.193892, 121.236585)",M. Escobin,twoway,41,28,5.271428571,secondary,uneven,0,0
"(14.193892, 121.236585)","(14.193752, 121.236047)",M. Escobin,twoway,61,28,7.842857143,secondary,uneven,0,0
"(14.193752, 121.236047)","(14.193488, 121.235292)",M. Escobin,twoway,86,28,11.05714286,secondary,uneven,0,0
"(14.193488, 121.235292)","(14.192562, 121.235551)",Mt. Simon st,twoway,110,28,14.14285714,secondary,uneven,0,0
"(14.192562, 121.235551)","(14.192360, 121.235540)",Mt. Simon st,twoway,22,28,2.828571429,secondary,uneven,0,0
"(14.192360, 121.235540)","(14.192153, 121.235444)",Mt. Simon st,twoway,25,28,3.214285714,secondary,uneven,0,0
"(14.192153, 121.235444)","(14.191974, 121.235863)",Villanueva st,twoway,49,25,7.056,tertiary,uneven,0,0
"(14.191974, 121.235863)","(14.191915, 121.235968)",Villanueva st,twoway,13,25,1.872,tertiary,uneven,0,0
"(14.191915, 121.235968)","(14.191007, 121.236538)",Villanueva st,twoway,120,25,17.28,tertiary,uneven,0,0
"(14.191007, 121.236538)","(14.190661, 121.236856)",Villanueva st,twoway,51,25,7.344,tertiary,uneven,0,0
"(14.190661, 121.236856)","(14.190467, 121.237035)",Villanueva st,twoway,29,25,4.176,tertiary,uneven,0,0
"(14.190467, 121.237035)","(14.190329, 121.237111)",Villanueva st,twoway,17,25,2.448,tertiary,uneven,0,0
"(14.190329, 121.237111)","(14.190013, 121.237222)",Villanueva st,twoway,37,25,5.328,tertiary,uneven,0,0
"(14.190013, 121.237222)","(14.189620, 121.237335)",Villanueva st,twoway,46,25,6.624,tertiary,uneven,0,0
"(14.189620, 121.237335)","(14.189181, 121.237476)",Villanueva st,twoway,51,25,7.344,tertiary,uneven,0,0
"(14.189181, 121.237476)","(14.188777, 121.237665)",Villanueva st,twoway,50,25,7.2,tertiary,uneven,0,0
